product_id,product_name,main_category,sub_category,price(OMR),about_product,img_link
B08K36NZSV,KONVIO NEER 10 Inch Spun Filter (PP SPUN) Cartridge Compatible for 10 Inch Pre-Filter Housing of Water Purifier | Pack of 4 Spun,Home,WaterPurifiers,4.196,"RO 10 Inch, 5 Micron PP Spun Filter Cartridge/Candle used in RO Water Filter-Pre/Outer Filter Bowl.|Can be used in any pre filter that supports 10 inch pre filter|Removes Sand, Slit, Dirt & Rust particles|Replacement of Spun Filter every 3 to 4 month can save bigger expenses. - Regular replacement of Spun Filter protects RO Membrane and choking of other filters|RO filter is normally used in first stage of multi stage water filter system. Replacement of Spun/sediment Filter every month can save bigger expenses. Frequently replacing of Spun/Sediment Filter protects RO Membrane and choking of other water filters. Impurities and sediment removal water filters. These are pre filters commonly used to remove dirt, impurities, sediment, rust, slime, sand, grass and grit etc",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/410GwzE+TrL._SX342_SY445_.jpg
B0BHVPTM2C,HB Plus Folding Height Adjustable Aluminum Foldable Portable Adjustment Desktop Laptop Holder Riser Stand,Computers,LaptopAccessories,8.186,"HB Plus Laptop Ergonomic Stand Or Laptop Stands For Office Desk Improves Your Posture Scientifically Designed To Help You Balance Youâ€™re Sitting Posture Keeping Your Back Straight, Neck Relaxed And Wrists Natural Even After Long Work Hours|Hb Plus The Aluminium Laptop Stand Or Metal Laptop Stand Or Foldable Laptop Stand Or Better Known As A Aluminum Laptop Stand Provides 6-Speed Adjustable Height, Adjust To Comfortable Operating Angle And Height Based On Your Actual Need. And The Ergonomic Design Makes For Easy Watching And Typing, Relieving Neck, Shoulder And Spinal Pain.|Hb Plus The Laptop & Tablet Stand Supports Most Devices From 10 - 15.6 Inches: Macbook, Thinkpad, Surface, Chromebook, Ipad Pro, Etc. Therefore Known As A 11.6 Inch Laptop Stand ,12 Inch Laptop Stand , 13.3 Inch Laptop Stand ,15 Inch Laptop Stans & 15.6 Inch Laptop Stand|HB Plus Laptop Stand Metal Is A Laptop Foldable Stand Which You Can Fold And Carry Easly In Your Backpack Or Briefcase You Can Use It To Change Angle Of Your Laptop Therefore Use It As Laptop Incline Stand Or Laptop Height Stand|HB Plus light weight at 260gm only and extremely handy to carry in your office bag [Increases laptop life]-keeps your laptop cooler so the battery life and internal components life also improves",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41AKgxsBONL._SY300_SX300_QL70_FMwebp_.jpg
B08MVXPTDG,"Crompton Insta Delight Fan Circulator Room Heater with 3 Heat Settings (Slate Grey & Black, 2000 Watt)",Home,RoomHeaters,17.64,"Tapping into a natural phenomenon known as â€œconvectionâ€ InstaDelight|Circulates air through a fan after passing it through the heating element|Its easy portability and multiple heat settings makes it a quintessential appliance on a chilly day|Comes with a 3-heat setting and turbo fan design to spread heat quickly in the room|Powered for over heat protection and height adjustable stand for comfort with ease of use|An ISI approved product powered with shock proof body and a carrying handle|Warranty: 1 years warranty provided by crompton from date of purchase, covers on manufacturing defects kindly read the usermanual for more details",https://m.media-amazon.com/images/I/31vL9-jaaJL._SX300_SY300_QL70_FMwebp_.jpg
B088ZTJT2R,Havells Immersion HB15 1500 Watt (White Blue),Home,WaterHeaters,5.439,Nickel plating for corrosion resistanceThermal Cut Off : No|Efficient heat transfer heating element. Power: 1500 watts; Operating Voltage: 220 - 230 volts. Rated Voltage :50 Hz AC|Touch protection cover|Elegant & Sturdy bucket hook|ISI marked 3 pin modeled plug|Waterproof|Heating Indicator,https://m.media-amazon.com/images/I/31flPimoFpL._SX300_SY300_QL70_FMwebp_.jpg
B07NTKGW45,"SaleOnâ„¢ Portable Storage Organizer Bag for Earphone USB Cable Power Bank Mobile Charger Digital Gadget Hard Disk, Water Resistance Material - Dark Grey",Computers,HardDiskBags,3.776,"Electronics accessories organizer provides excellent flexibility to allow you maximizing its storage space. Even filling the organizer up it can close easily. It makes the most efficient use of packing space inside your suitcase or bag and still keeps your accessories neat.|Made of heavy-duty, durable highly protecting your items from scratches, dust and accidental dropping and Water Resistance material.|A inner mesh pocket with zipper can fit portable hard drive.Elastic loops for storing various items like cables and Earphones. It can serve as a travel checklist. Before you leave a place, just open the case and check if everything is there, preventing you from leaving things behind.|Simple and effective organiser to carry your cables and flash disks around.|With inner bag and mesh pockets, make your stuffs not easy to lose and make your things more orderly.",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51cqrmW48+L._SY300_SX300_.jpg
B0BK1K598K,"AGARO LR2007 Lint Remover, Rechargeable, for Woolen Sweaters, Blankets, Jackets, Burr Remover, Pill Remover From Carpets, Curtains",Home,"Vacuum,Cleaning",6.296,"Efficiently removes fabric fluff, fuzz, bobbles, pills, burr or roye from all types of garments, fabrics and restores to a fresh look|5W motor with 6500 RPM ensures quick and smooth removal of lints|3 leaf stainless steel blades eliminates the lint smoothly and prevents the fabric from getting damaged|Rechargeable lithium ion battery gives 60 minutes of cordless use with 1 hours of recharge|The smart safety features ensures the device to work only once the steel mesh cover is properly and tightly fitted to avoid injury",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/4171TGwCHvL._SX300_SY300_QL70_FMwebp_.jpg
B00TI8E7BI,Philips HD9306/06 1.5-Litre Electric Kettle (Multicolor),Home,SmallKitchenAppliances,11.319,"Food grade stainless steel, Frequency: 50 Hz. Cord length :0.75 m|Wide opening for easy pouring and cleaning|Concealed heating element and cord winder|Steam sensor, dry boiling and overheating prevention, Frequency - 50 Hz|One touch spring lid helps to avoid scalding|360 degree cordless pirouette base, for easier handling|Warranty: 2 years on product",https://m.media-amazon.com/images/I/41JyZuDzDgL._SX300_SY300_QL70_FMwebp_.jpg
B08TDJ5BVF,"E-COSMOS 5V 1.2W Portable Flexible USB LED Light (Colours May Vary, Small, EC-POF1)",Computers,USBGadgets,0.164,"The side the LED light falls on will depend on your USB port orientation (non-standardized)|This product can twist and bend without breaking. Use this to shine light as required|Rated Voltage: 5V; Rated Power: 1.2W - Powered by any standard USB outlet (car charger, power bank, laptop etc.)|Ideal for lighting small areas inside your car, as an alternative to your cabin light|You might experience moderate heating from the LEDs - this is normal and won't damage the product",https://m.media-amazon.com/images/I/31s6OZfTO2L._SX300_SY300_QL70_FMwebp_.jpg
B008QS9J6Y,"Logitech C270 Digital HD Webcam with Widescreen HD Video Calling, HD Light Correction, Noise-Reducing Mic, for Skype, FaceTime, Hangouts, WebEx, PC/Mac/Laptop/MacBook/Tablet - (Black, HD 720p/30fps)",Computers,Audio,10.899,"Crisp HD 720p/30 fps video calls with diagonal 55Â° field of view and auto light correction. Compatible with popular platforms including Skype and Zoom.|The built-in noise-reducing mic makes sure your voice comes across clearly up to 1.5 meters away, even if youâ€™re in busy surroundings.|C270â€™s RightLight 2 feature adjusts to lighting conditions, producing brighter, contrasted images to help you look good in all your conference calls.|The adjustable universal clip lets you attach the camera securely to your screen or laptop, or fold the clip and set the webcam on a shelf. Youâ€™re always ready for your next video call.|Ideal for laptop or tablet: Compatible with Windows 10 or later, Windows 8, Windows 7, Mac OS 10.10 or later, and Chrome OS via the USB port",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/316Q0fvU+2L._SY300_SX300_.jpg
B0B1F6GQPS,"Boult Audio FXCharge with ENC, 32H Playtime, 5min=7H Type C Fast Charging, Zen ENC, 14.2 mm BoomX Rich Bass, IPX5, Bluetooth Wireless in Ear Earphones Neckband with mic (Black)",Electronics,Headphones,18.896,"Environmental Noise Cancellation: Equipped with Dual Mics, experience a crystal clear calling experience, as ambient noises get filtered out.|Long Battery Life & Fast Charging: 32 hour Playback time & 5 Mins charge = 7 Hours Playback.|Soft Silicon Band with In-line controls: The light yet sturdy neck band provides supreme comfort for all-day use.|IPX5 Water Resistant: Use without any worries whether you are outdoors or at the gym.|Fast Pairing: Designed with latest Bluetooth 5.2 technology, the neckband pairs super-fast with your devices and transmits higher quality audio.",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31bX1-ypLSL._SX300_SY300_QL70_FMwebp_.jpg
B07YSJ7FF1,Crompton Brio 1000-Watts Dry Iron with Weilburger Coating (Sky Blue and White),Home,"Vacuum,Cleaning",4.62,"PRODUCT: Crompton's dry iron with Weilburger Non Stick Coating;TECHNICAL SPECIFICATIONS: Wattage 1 W; Voltage 23V; Dimensions 262 X 11 X 128 (L X W X H) mm|SAFETY: Auto cut-off feature switchess off an unattended iron ensuring safety of garments;CONVENIENT AND EASY TO USE: 36â° swivel cord for easy cord movement and 6 pre-set fabric settings with variable temperature control|DESIGN: Ergonomic design for a better and stronger grip that allows the iron to easily glide over the clothes;PACKAGE CONTENTS: 1 Unit of Crompton Iron, Instructions Manual and Warranty Card|WARRANTY: 2 years; Provided by Crompton from date of purchase.|Material Type: Plastic; Size Name: 1000 Watts",https://m.media-amazon.com/images/I/41Yb7bZL3nL._SX300_SY300_QL70_FMwebp_.jpg
B0765B3TH7,"Gizga Essentials Hard Drive Case Shell, 6.35cm/2.5-inch, Portable Storage Organizer Bag for Earphone USB Cable Power Bank Mobile Charger Digital Gadget Hard Disk, Water Resistance Material, Black",Computers,HardDiskBags,2.516,"Compatible: Wd, Seagate, Sony, Transcend, ADATA, Hitachi, Toshiba, Dell, Lenovo, HP and other 2.5 inch hard drive disk. Water Proof:Yes|An elastic band to securely fasten the had and separate mesh pocket for usb cables and flash drives|Material which protects your portable hard drive disk from shock, scratches, dirt, bump and drop test upto 11 feet|Can be used without pulling it out from pouch|Slim line case protects your device on its own or in your favourite bag|Country of Origin: China",https://m.media-amazon.com/images/I/31KpmfiYmeL._SX300_SY300_QL70_FMwebp_.jpg
B09MZ6WZ6V,"INOVERA World Map Extended Anti Slip Rubber Gaming Stitched Mouse Pad Desk Mat for Computer Laptop (Black, 900L x 400B x 2H mm)",Computers,"Keyboards,Mice",4.196,"Large size design makes it provide plenty of room to place your mouse, keyboard and other desk items while you are playing games or working as well as protecting your desk.|The silky smooth surface help to move with high speed and pinpoint accurately. Anti-slip rubber backing offer heavy grip to prevent the mouse pad from sliding around the desk.|The mouse pad is made of natural rubber material and the durable stitched edges, which can ensure long-term use without wear, deformation and degumming. It will provide you with a comfortable experience.|Its thick comfy and foldable design, you can carry this mouse pad with you everywhere you go. Its anti fraying stitching, prevent damage from spills or rough use.|Size: 900L x 400B x 2H mm :::: Color: Black :::: Material: Rubber, Neoprene|Package Include: 1 x Gaming Mouse Pad",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41ep+i03RsL._SX300_SY300_.jpg
B08FD2VSD9,TCL 108 cm (43 inches) 4K Ultra HD Certified Android Smart LED TV 43P615 (Black),Electronics,Televisions,218.358,"Resolution: 4K Ultra HD (3860 x 2160) | Refresh Rate: 60 Hertz|Connectivity : 3 HDMI ports to connect set top box, Blue Ray players | 1 USB ports to connect hard drives and other USB devices|Sound: 24 Watts Output | Dolby Audio Power Speakers | Surround Virtualizer|Smart TV Features :Built-In Wifi | Prime video |4K Android TV+HDR 10 |AI-Google Assistant | Certified Android P| Screen Cast+T-cast |2GB RAM - 16GB ROM |5000+ Apps YouTube, Netflix|Display : A+ Grade Panel | UHD | HDR 10 | Slim Design|Warranty Information: 2 year comprehensive warranty provided by the manufacturer from date of purchase|Installation: For Installation, Wall Mounting, Demo Of This Product Once Delivered, Directly Contact Brand Support (Visit Brand website for Toll free numebrs) and Provide Product's Model Name And Seller's Details Mentioned On Your Invoice. The Service Center Will Allot You A Convenient Slot For The Service",https://m.media-amazon.com/images/I/51UuhCYmBnL._SY300_SX300_QL70_FMwebp_.jpg
B07YQ5SN4H,Cello Non-Stick Aluminium Sandwich Gas Toaster(Black),Home,SmallKitchenAppliances,2.499,"Material - Pure Grade Aluminum, Colour - Black|This cookware is made of High guage & pure grade Aluminum used for higher efficiency during cooking|Even distribution of heat helps in making your sandwiches crispier|This versatile cookware is compatible with Gas Stove.|100% Flame Proof with Elegant black finish body|The handle is made from heat resistant material that enables ease and convenience while cooking and carrying the cookware|Hard anodised construction provides a stable heat distribution during cooking and is fast in heating up.",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/318oSoMwjsL._SX300_SY300_QL70_FMwebp_.jpg
B09P22HXH6,"Lenovo 300 FHD Webcam with Full Stereo Dual Built-in mics | FHD 1080P 2.1 Megapixel CMOS Camera |Privacy Shutter | Ultra-Wide 95 Lens | 360 Rotation | Flexible Mount, Plug-n-Play | Cloud Grey",Computers,Audio,23.058,"Full HD Video Calls with Stereo Audio: The Lenovo 300 FHD Webcam is powered by a Full HD 1080P 2.1 Megapixel CMOS camera that allows your friends, family, and colleagues to see you as clear as day, even when they are worlds away. With full stereo dual-mics that are perfect for conferencing or long-distance video calls, theyâ€™ll be able to hear you loud and clear, every time.|High resolution FHD 1080P Webcam with dual mics: The innovative FHD 1080P camera delivers perfect high-resolution video and lets you set the scene with its ultra-wide 95Â° lens. Video alone is not enough, though, which is why two built-in mics capture crisp stereo audio from all directions.|Easy Plug-and-Play Setup: Simply unpack and unfold the camera when you want to do a call, and plug the USB 2.0 cable into any Windows or Mac device. Within seconds, you will be ready to go live on your favorite conferencing or streaming software, with no drivers necessary.|Supported OS: Windows 7, Windows 8 or Windows 10, Mac OS X 10.14 or Higher, Ubuntu 20.04, Chromebook 85.0.4181.3 | Resolution: 1920 x 1080 (MJPG) @ 30 Frame Rate (default) | Focus: Fixed Focus | Field of View: 95Â° | Rating: 5V 150mA | Clip: Tripod-ready Universal Clip Fits Laptops, Desktops and other LCD Monitors|Mount Anywhere & Everywhere: With a 1.8 m cable, tripod support, and a flexible mounting mechanism, you can attach your webcam virtually anywhere. Even difficult angles work, thanks to the wide-angle, tilt controls, and 360Â° rotation. Just mount it, tilt it, and open the privacy shutter",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31psvbJkfOL._SY300_SX300_QL70_FMwebp_.jpg
